用户名,用户城市,评论内容,点赞数,评论时间,情感得分
友好呆猪毛____见过汪苏泷版,江苏,谁懂《像晴天像雨天》➕《忽而今夏》➕《耿》➕《眼泪落下之前》的含金量啊[哭哭][哭哭][哭哭],331,2025-11-21 20:28:16,0.9998785344070619
Beauty_sh,江西,为什么牛上天了，因为牛飞了！[搞怪] 为什么牛生病了，因为牛坏了！[心动],119,2025-11-21 23:08:24,0.9437308979518382
今天晒太阳了吗_17,广东,原来的版本是两个人双向奔赴，喜欢更热烈，给人很欢快愉悦的感觉，happy ending；改编的版本更偏向于一方暗恋另一方，有种回忆怀念的感觉，偏向于悲伤的结局（我在某书看到的 听的时候也是我的第一感受[泪目]）,64,2025-11-22 03:06:58,0.999999999992756
8881claire,北京,“一定要文采斐然吗 我磕磕绊绊的叙意不清的词句不也是爱吗”,54,2025-11-22 00:31:38,0.4109376466231218
陈穆谦,陕西,这个歌半年来演唱会+音乐节+各种活动已经“唱烂”了，现在居然还能改编成这样，巨好听，太牛了汪苏泷,46,2025-11-21 23:16:35,0.4521870220282298
我爱泡芙OvO,江苏,泷哥还是一直想当rapper哈哈哈哈,44,2025-11-21 23:18:43,0.9130024906338045
-宋煜SongYu,浙江,你离开了家 在他乡有人照顾你吗 在外地打工人破防了[哭哭][哭哭][哭哭],41,2025-11-21 21:03:44,0.9966530814156522
是浅笑w,安徽,改编好好听啊 那个盛夏再也不会有遗憾了,39,2025-11-21 23:49:57,0.7175349714004522
唯美苏音音你不凡,四川,泷哥巧妙地将《耿》的执念与《忽而今夏》的慨叹，编织进这首歌的晴雨交错里。用音乐诠释了生活的多面模样一有晴天的明媚，也有雨天的柔软，而每一次唱出，都是对爱与生活的深刻告白。,26,2025-11-22 01:42:35,0.9999978702389443
如果你也听-汪苏泷,江苏,谁是被汪苏泷的私信召唤过来的[色][色][色],23,2025-11-21 22:13:55,0.890247095628838
微草战队队长夫人,江西,原版的一声声好喜欢你，是青春期真挚热烈的感情，少年时代的爱情总是花团锦簇，我的世界全部在热烈地宣告着对你的喜欢。  但是改编版的，更成熟了，回忆起爱情，除了真诚之外，也明白了爱情并不都是花团锦簇，它还会有悲伤、会有酸涩、会有眼泪。但喜欢就是，即使知道会掉眼泪，但我还是选择喜欢你🫶🏻,20,2025-11-21 21:57:14,1.0
